"Subject" "Activity" "Signals" "Mean"
"5" "walking" "tBodyAccJerkMag-std()" -0.589031268133113
"5" "walking" "tBodyGyroMag-std()" -0.664078383532781
"5" "walking" "tBodyGyroJerkMag-std()" -0.734187493344371
"5" "walking" "fBodyAcc-std()-X" -0.492829885748675
"5" "walking" "fBodyAcc-std()-Y" -0.422162171100331
"5" "walking" "fBodyAcc-std()-Z" -0.649351210748344
"5" "walking" "fBodyAccJerk-std()-X" -0.584013626983444
"5" "walking" "fBodyAccJerk-std()-Y" -0.491500434303907
"5" "walking" "fBodyAccJerk-std()-Z" -0.798835563807947
"5" "walking" "fBodyGyro-std()-X" -0.73573857718543
"5" "walking" "fBodyGyro-std()-Y" -0.702290390960265
"5" "walking" "fBodyGyro-std()-Z" -0.669353687483444
"5" "walking" "fBodyAccMag-std()" -0.594259529756954
"5" "walking" "fBodyBodyAccJerkMag-std()" -0.613485123609272
"5" "walking" "fBodyBodyGyroMag-std()" -0.715731148145695
"5" "walking" "fBodyBodyGyroJerkMag-std()" -0.735610602483444
"5" "walking" "tBodyAcc-mean()-X" 0.279177960301325
"5" "walking" "tBodyAcc-mean()-Y" -0.0154833455336192
"5" "walking" "tBodyAcc-mean()-Z" -0.105661736816887
"5" "walking" "tGravityAcc-mean()-X" 0.698153719072848
"5" "walking" "tGravityAcc-mean()-Y" 0.112313109736755
"5" "walking" "tGravityAcc-mean()-Z" 0.0921607197449904
"5" "walking" "tBodyAccJerk-mean()-X" 0.0841019899622517
"5" "walking" "tBodyAccJerk-mean()-Y" 0.0017656830384106
"5" "walking" "tBodyAccJerk-mean()-Z" -0.0029537113427351
"5" "walking" "tBodyGyro-mean()-X" -0.0294516873643046
"5" "walking" "tBodyGyro-mean()-Y" -0.0774316445596026
"5" "walking" "tBodyGyro-mean()-Z" 0.0866267116745033
"5" "walking" "tBodyGyroJerk-mean()-X" -0.103522877147351
"5" "walking" "tBodyGyroJerk-mean()-Y" -0.0490624519374172
"5" "walking" "tBodyGyroJerk-mean()-Z" -0.0506258160122517
"5" "walking" "tBodyAccMag-mean()" -0.460866415568709
"5" "walking" "tGravityAccMag-mean()" -0.460866415568709
"5" "walking" "tBodyAccJerkMag-mean()" -0.589313870006622
"5" "walking" "tBodyGyroMag-mean()" -0.602770284825828
"5" "walking" "tBodyGyroJerkMag-mean()" -0.707383517582782
"5" "walking" "fBodyAcc-mean()-X" -0.55123770513245
"5" "walking" "fBodyAcc-mean()-Y" -0.440232431795033
"5" "walking" "fBodyAcc-mean()-Z" -0.696171811490066
"5" "walking" "fBodyAcc-meanFreq()-X" -0.226370689942053
"5" "walking" "fBodyAcc-meanFreq()-Y" 0.0748636861897351
"5" "walking" "fBodyAcc-meanFreq()-Z" 0.0062663175707947
"5" "walking" "fBodyAccJerk-mean()-X" -0.604769869438742
"5" "walking" "fBodyAccJerk-mean()-Y" -0.550991969857417
"5" "walking" "fBodyAccJerk-mean()-Z" -0.768762357980132
"5" "walking" "fBodyAccJerk-meanFreq()-X" -0.10292084499106
"5" "walking" "fBodyAccJerk-meanFreq()-Y" -0.27429092242043
"5" "walking" "fBodyAccJerk-meanFreq()-Z" -0.163706246351656
"5" "walking" "fBodyGyro-mean()-X" -0.632239300829801
"5" "walking" "fBodyGyro-mean()-Y" -0.71706218781457
"5" "walking" "fBodyGyro-mean()-Z" -0.537329127293278
"5" "walking" "fBodyGyro-meanFreq()-X" -0.0381646986649007
"5" "walking" "fBodyGyro-meanFreq()-Y" -0.0720666007195695
"5" "walking" "fBodyGyro-meanFreq()-Z" 0.0744028987918874
"5" "walking" "fBodyAccMag-mean()" -0.528503022745033
"5" "walking" "fBodyAccMag-meanFreq()" 0.0781455594845364
"5" "walking" "fBodyBodyAccJerkMag-mean()" -0.573176177044172
"5" "walking" "fBodyBodyAccJerkMag-meanFreq()" 0.131619298935099
"5" "walking" "fBodyBodyGyroMag-mean()" -0.677355755703311
"5" "walking" "fBodyBodyGyroMag-meanFreq()" 0.062219113935298
"5" "walking" "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
"5" "walking" "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894
"6" "walking" "tBodyAcc-std()-X" -0.647669170333475
"6" "walking" "tBodyAcc-std()-Y" -0.553142396078856
"6" "walking" "tBodyAcc-std()-Z" -0.789845077542373
"6" "walking" "tGravityAcc-std()-X" -0.95651898940678
"6" "walking" "tGravityAcc-std()-Y" -0.952613166822034
"6" "walking" "tGravityAcc-std()-Z" -0.940646609533898
"6" "walking" "tBodyAccJerk-std()-X" -0.667198721502542
"6" "walking" "tBodyAccJerk-std()-Y" -0.627357097410593
"6" "walking" "tBodyAccJerk-std()-Z" -0.871721440720339
"6" "walking" "tBodyGyro-std()-X" -0.767068673052966
"6" "walking" "tBodyGyro-std()-Y" -0.761438068516949
"6" "walking" "tBodyGyro-std()-Z" -0.723490206153814
"6" "walking" "tBodyGyroJerk-std()-X" -0.739023005
"6" "walking" "tBodyGyroJerk-std()-Y" -0.82004406309322
"6" "walking" "tBodyGyroJerk-std()-Z" -0.70638507157161
"6" "walking" "tBodyAccMag-std()" -0.626787109835169
"6" "walking" "tGravityAccMag-std()" -0.626787109835169
"6" "walking" "tBodyAccJerkMag-std()" -0.659452354576271
"6" "walking" "tBodyGyroMag-std()" -0.722636443516102
"6" "walking" "tBodyGyroJerkMag-std()" -0.79820274690678
"6" "walking" "fBodyAcc-std()-X" -0.649772161629703
"6" "walking" "fBodyAcc-std()-Y" -0.568609162121059
"6" "walking" "fBodyAcc-std()-Z" -0.793153623220339
"6" "walking" "fBodyAccJerk-std()-X" -0.686677797992797
"6" "walking" "fBodyAccJerk-std()-Y" -0.616329704501695
"6" "walking" "fBodyAccJerk-std()-Z" -0.882511909533898
"6" "walking" "fBodyGyro-std()-X" -0.786180311132627
"6" "walking" "fBodyGyro-std()-Y" -0.76410811809322
"6" "walking" "fBodyGyro-std()-Z" -0.770467456313559
"6" "walking" "fBodyAccMag-std()" -0.682816079716102
"6" "walking" "fBodyBodyAccJerkMag-std()" -0.669980860496186
"6" "walking" "fBodyBodyGyroMag-std()" -0.760907236300847
"6" "walking" "fBodyBodyGyroJerkMag-std()" -0.807005713601695
"6" "walking" "tBodyAcc-mean()-X" 0.269434151902542
"6" "walking" "tBodyAcc-mean()-Y" -0.0163911123936864
"6" "walking" "tBodyAcc-mean()-Z" -0.117900692084746
"6" "walking" "tGravityAcc-mean()-X" 0.670506153601695
"6" "walking" "tGravityAcc-mean()-Y" 0.0612321366461864
"6" "walking" "tGravityAcc-mean()-Z" 0.0584702778558475
"6" "walking" "tBodyAccJerk-mean()-X" 0.0866435091149576
"6" "walking" "tBodyAccJerk-mean()-Y" 0.00183060788194915
"6" "walking" "tBodyAccJerk-mean()-Z" -0.000810930989618644
"6" "walking" "tBodyGyro-mean()-X" -0.0342840234147034
"6" "walking" "tBodyGyro-mean()-Y" -0.0772570116263983
"6" "walking" "tBodyGyro-mean()-Z" 0.104308754638941
"6" "walking" "tBodyGyroJerk-mean()-X" -0.0919680285336017
"6" "walking" "tBodyGyroJerk-mean()-Y" -0.0437656755737288
"6" "walking" "tBodyGyroJerk-mean()-Z" -0.0571513411507627
"6" "walking" "tBodyAccMag-mean()" -0.619147950475381
"6" "walking" "tGravityAccMag-mean()" -0.619147950475381
"6" "walking" "tBodyAccJerkMag-mean()" -0.701327652220339
"6" "walking" "tBodyGyroMag-mean()" -0.690488145614407
"6" "walking" "tBodyGyroJerkMag-mean()" -0.780046966228814
"6" "walking" "fBodyAcc-mean()-X" -0.646620302652542
"6" "walking" "fBodyAcc-mean()-Y" -0.578355099619068
"6" "walking" "fBodyAcc-mean()-Z" -0.814738365169491
"6" "walking" "fBodyAcc-meanFreq()-X" -0.139166303662712
"6" "walking" "fBodyAcc-meanFreq()-Y" 0.0503880064949576
"6" "walking" "fBodyAcc-meanFreq()-Z" 0.0484582531687712
"6" "walking" "fBodyAccJerk-mean()-X" -0.677779817705085
"6" "walking" "fBodyAccJerk-mean()-Y" -0.66059454675
"6" "walking" "fBodyAccJerk-mean()-Z" -0.859603672415254
"6" "walking" "fBodyAccJerk-meanFreq()-X" -0.0295118597032627
"6" "walking" "fBodyAccJerk-meanFreq()-Y" -0.269652390936441
"6" "walking" "fBodyAccJerk-meanFreq()-Z" -0.113908219869915
"6" "walking" "fBodyGyro-mean()-X" -0.710060816508475
"6" "walking" "fBodyGyro-mean()-Y" -0.761625061822034
"6" "walking" "fBodyGyro-mean()-Z" -0.668113881479237
"6" "walking" "fBodyGyro-meanFreq()-X" -0.00638799606635593
"6" "walking" "fBodyGyro-meanFreq()-Y" -0.0908297418220339
"6" "walking" "fBodyGyro-meanFreq()-Z" 0.0389196627572034
"6" "walking" "fBodyAccMag-mean()" -0.631495453982373
"6" "walking" "fBodyAccMag-meanFreq()" 0.0867856673349576
"6" "walking" "fBodyBodyAccJerkMag-mean()" -0.652860664036017
"6" "walking" "fBodyBodyAccJerkMag-meanFreq()" 0.12334013105
"6" "walking" "fBodyBodyGyroMag-mean()" -0.73860950399661
"6" "walking" "fBodyBodyGyroMag-meanFreq()" 0.0355471964580509
"6" "walking" "fBodyBodyGyroJerkMag-mean()" -0.802472022627119
"6" "walking" "fBodyBodyGyroJerkMag-meanFreq()" 0.0636448772440678
"6" "walking_upstairs" "tBodyAcc-std()-X" -0.127000600558652
"6" "walking_upstairs" "tBodyAcc-std()-Y" 0.121465311011236
"6" "walking_upstairs" "tBodyAcc-std()-Z" -0.361381608884045
"6" "walking_upstairs" "tGravityAcc-std()-X" -0.965208976741573
"6" "walking_upstairs" "tGravityAcc-std()-Y" -0.946484614719101
"6" "walking_upstairs" "tGravityAcc-std()-Z" -0.930654188651685
"6" "walking_upstairs" "tBodyAccJerk-std()-X" -0.171553961355056
"6" "walking_upstairs" "tBodyAccJerk-std()-Y" 0.00409088203382023
"6" "walking_upstairs" "tBodyAccJerk-std()-Z" -0.386900926617978
"6" "walking_upstairs" "tBodyGyro-std()-X" -0.35344952441573
"6" "walking_upstairs" "tBodyGyro-std()-Y" -0.267781342044944
"6" "walking_upstairs" "tBodyGyro-std()-Z" -0.272215022761798
"6" "walking_upstairs" "tBodyGyroJerk-std()-X" -0.0342001184382022
"6" "walking_upstairs" "tBodyGyroJerk-std()-Y" -0.300014548011236
"6" "walking_upstairs" "tBodyGyroJerk-std()-Z" -0.0509923894251685
"6" "walking_upstairs" "tBodyAccMag-std()" -0.104608866786517
"6" "walking_upstairs" "tGravityAccMag-std()" -0.104608866786517
"6" "walking_upstairs" "tBodyAccJerkMag-std()" -0.0879004446179775
"6" "walking_upstairs" "tBodyGyroMag-std()" -0.201180788774157
"6" "walking_upstairs" "tBodyGyroJerkMag-std()" -0.23683550005236
"6" "walking_upstairs" "fBodyAcc-std()-X" -0.127245614919101
"6" "walking_upstairs" "fBodyAcc-std()-Y" 0.0592301040449438
"6" "walking_upstairs" "fBodyAcc-std()-Z" -0.432409407539326
"6" "walking_upstairs" "fBodyAccJerk-std()-X" -0.207095971672
"6" "walking_upstairs" "fBodyAccJerk-std()-Y" 0.0354678201573034
"6" "walking_upstairs" "fBodyAccJerk-std()-Z" -0.419621473955056
"6" "walking_upstairs" "fBodyGyro-std()-X" -0.445412804202247
"6" "walking_upstairs" "fBodyGyro-std()-Y" -0.28620515505618
"6" "walking_upstairs" "fBodyGyro-std()-Z" -0.414621153179775
"6" "walking_upstairs" "fBodyAccMag-std()" -0.274171341966292
"6" "walking_upstairs" "fBodyBodyAccJerkMag-std()" -0.11028850707236
"6" "walking_upstairs" "fBodyBodyGyroMag-std()" -0.382816980159551
"6" "walking_upstairs" "fBodyBodyGyroJerkMag-std()" -0.270829337453146
"6" "walking_upstairs" "tBodyAcc-mean()-X" 0.280179098426966
"6" "walking_upstairs" "tBodyAcc-mean()-Y" -0.0206949591117978
"6" "walking_upstairs" "tBodyAcc-mean()-Z" -0.110940029325843
"6" "walking_upstairs" "tGravityAcc-mean()-X" 0.736951892247191
"6" "walking_upstairs" "tGravityAcc-mean()-Y" -0.103190808202247
"6" "walking_upstairs" "tGravityAcc-mean()-Z" 0.0184833048368539
"6" "walking_upstairs" "tBodyAccJerk-mean()-X" 0.0674351008988764
"6" "walking_upstairs" "tBodyAccJerk-mean()-Y" -0.00310401228089888
"6" "walking_upstairs" "tBodyAccJerk-mean()-Z" -0.00609868840674157
"6" "walking_upstairs" "tBodyGyro-mean()-X" -0.067430938188764
"6" "walking_upstairs" "tBodyGyro-mean()-Y" -0.0529948418524719
"6" "walking_upstairs" "tBodyGyro-mean()-Z" 0.0787625669280899
"6" "walking_upstairs" "tBodyGyroJerk-mean()-X" -0.0589128557764045
"6" "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0500700364842697
"6" "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0433103259283146
"6" "walking_upstairs" "tBodyAccMag-mean()" -0.0554082692382022
"6" "walking_upstairs" "tGravityAccMag-mean()" -0.0554082692382022
"6" "walking_upstairs" "tBodyAccJerkMag-mean()" -0.153888888820225
"6" "walking_upstairs" "tBodyGyroMag-mean()" -0.175624994910562
"6" "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.202676039247191
"6" "walking_upstairs" "fBodyAcc-mean()-X" -0.133757972988764
"6" "walking_upstairs" "fBodyAcc-mean()-Y" 0.102003878820225
"6" "walking_upstairs" "fBodyAcc-mean()-Z" -0.336322224157303
"6" "walking_upstairs" "fBodyAcc-meanFreq()-X" -0.330407854494382
"6" "walking_upstairs" "fBodyAcc-meanFreq()-Y" 0.0818782474368539
"6" "walking_upstairs" "fBodyAcc-meanFreq()-Z" 0.284312710910112
"6" "walking_upstairs" "fBodyAccJerk-mean()-X" -0.2089562025
"6" "walking_upstairs" "fBodyAccJerk-mean()-Y" -0.0871500384348315
"6" "walking_upstairs" "fBodyAccJerk-mean()-Z" -0.352981568269663
"6" "walking_upstairs" "fBodyAccJerk-meanFreq()-X" -0.270896174822472
"6" "walking_upstairs" "fBodyAccJerk-meanFreq()-Y" -0.400274190841573
"6" "walking_upstairs" "fBodyAccJerk-meanFreq()-Z" -0.0656116522338202
"6" "walking_upstairs" "fBodyGyro-mean()-X" -0.0788327637831461
"6" "walking_upstairs" "fBodyGyro-mean()-Y" -0.248795741449438
"6" "walking_upstairs" "fBodyGyro-mean()-Z" -0.0819830495561798
"6" "walking_upstairs" "fBodyGyro-meanFreq()-X" 0.1225045045
"6" "walking_upstairs" "fBodyGyro-meanFreq()-Y" 0.0845962063707865
"6" "walking_upstairs" "fBodyGyro-meanFreq()-Z" 0.265781058932584
"6" "walking_upstairs" "fBodyAccMag-mean()" -0.0562800368966292
"6" "walking_upstairs" "fBodyAccMag-meanFreq()" 0.143609598123595
"6" "walking_upstairs" "fBodyBodyAccJerkMag-mean()" -0.0759734389325843
"6" "walking_upstairs" "fBodyBodyAccJerkMag-meanFreq()" -0.0235437494146067
"6" "walking_upstairs" "fBodyBodyGyroMag-mean()" -0.156240715516854
"6" "walking_upstairs" "fBodyBodyGyroMag-meanFreq()" 0.286221526499775
"6" "walking_upstairs" "fBodyBodyGyroJerkMag-mean()" -0.252582563561798
"6" "walking_upstairs" "fBodyBodyGyroJerkMag-meanFreq()" 0.130006026935955
"7" "walking_upstairs" "tBodyAcc-std()-X" -0.577518324748052
"7" "walking_upstairs" "tBodyAcc-std()-Y" -0.546403365345779
"7" "walking_upstairs" "tBodyAcc-std()-Z" -0.456473642256981
"7" "walking_upstairs" "tGravityAcc-std()-X" -0.956538178587662
"7" "walking_upstairs" "tGravityAcc-std()-Y" -0.955312554090909
"7" "walking_upstairs" "tGravityAcc-std()-Z" -0.923304724090909
"7" "walking_upstairs" "tBodyAccJerk-std()-X" -0.615131377408279
"7" "walking_upstairs" "tBodyAccJerk-std()-Y" -0.622997416262013
"7" "walking_upstairs" "tBodyAccJerk-std()-Z" -0.664336860544416
"7" "walking_upstairs" "tBodyGyro-std()-X" -0.687155474097403
"7" "walking_upstairs" "tBodyGyro-std()-Y" -0.652408657909091
"7" "walking_upstairs" "tBodyGyro-std()-Z" -0.663340760331169
"7" "walking_upstairs" "tBodyGyroJerk-std()-X" -0.701731200484416
"7" "walking_upstairs" "tBodyGyroJerk-std()-Y" -0.674920114957468
"7" "walking_upstairs" "tBodyGyroJerk-std()-Z" -0.750808705594156
"7" "walking_upstairs" "tBodyAccMag-std()" -0.510669879158539
"7" "walking_upstairs" "tGravityAccMag-std()" -0.510669879158539
"7" "walking_upstairs" "tBodyAccJerkMag-std()" -0.550560230585714
"7" "walking_upstairs" "tBodyGyroMag-std()" -0.598670795839286
"7" "walking_upstairs" "tBodyGyroJerkMag-std()" -0.658017844948377
"7" "walking_upstairs" "fBodyAcc-std()-X" -0.572347541484091
"7" "walking_upstairs" "fBodyAcc-std()-Y" -0.567046977262987
"7" "walking_upstairs" "fBodyAcc-std()-Z" -0.460792123277305
"7" "walking_upstairs" "fBodyAccJerk-std()-X" -0.626785744584416
"7" "walking_upstairs" "fBodyAccJerk-std()-Y" -0.62853163071948
"7" "walking_upstairs" "fBodyAccJerk-std()-Z" -0.684856438953896
"7" "walking_upstairs" "fBodyGyro-std()-X" -0.703883646896104
"7" "walking_upstairs" "fBodyGyro-std()-Y" -0.671161922837662
"7" "walking_upstairs" "fBodyGyro-std()-Z" -0.698949518905844
"7" "walking_upstairs" "fBodyAccMag-std()" -0.583819796092208
"7" "walking_upstairs" "fBodyBodyAccJerkMag-std()" -0.550683254908442
"7" "walking_upstairs" "fBodyBodyGyroMag-std()" -0.650923648207792
"7" "walking_upstairs" "fBodyBodyGyroJerkMag-std()" -0.668963362464935
"7" "walking_upstairs" "tBodyAcc-mean()-X" 0.270211697814935
"7" "walking_upstairs" "tBodyAcc-mean()-Y" -0.0187904887668182
"7" "walking_upstairs" "tBodyAcc-mean()-Z" -0.112492375388312
"7" "walking_upstairs" "tGravityAcc-mean()-X" 0.681289120844156
"7" "walking_upstairs" "tGravityAcc-mean()-Y" -0.0420221452496753
"7" "walking_upstairs" "tGravityAcc-mean()-Z" 0.0342160711928604
"7" "walking_upstairs" "tBodyAccJerk-mean()-X" 0.0831829573168831
"7" "walking_upstairs" "tBodyAccJerk-mean()-Y" 0.00760909767418831
"7" "walking_upstairs" "tBodyAccJerk-mean()-Z" -0.00791725696048701
"7" "walking_upstairs" "tBodyGyro-mean()-X" -0.0518716929407792
"7" "walking_upstairs" "tBodyGyro-mean()-Y" -0.0646077113078896
"7" "walking_upstairs" "tBodyGyro-mean()-Z" 0.0977671721406169
"7" "walking_upstairs" "tBodyGyroJerk-mean()-X" -0.0942037376182662
"7" "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0414401406082792
"7" "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0610307928148701
"7" "walking_upstairs" "tBodyAccMag-mean()" -0.511312036747403
"7" "walking_upstairs" "tGravityAccMag-mean()" -0.511312036747403
"7" "walking_upstairs" "tBodyAccJerkMag-mean()" -0.622815767680292
"7" "walking_upstairs" "tBodyGyroMag-mean()" -0.581899897967532
"7" "walking_upstairs" "tBodyGyroJerkMag-mean()" -0.713191348337662
"7" "walking_upstairs" "fBodyAcc-mean()-X" -0.593011288564935
"7" "walking_upstairs" "fBodyAcc-mean()-Y" -0.563547785174026
"7" "walking_upstairs" "fBodyAcc-mean()-Z" -0.531005941495552
"7" "walking_upstairs" "fBodyAcc-meanFreq()-X" -0.311790512382468
"7" "walking_upstairs" "fBodyAcc-meanFreq()-Y" -0.0300713296399351
"7" "walking_upstairs" "fBodyAcc-meanFreq()-Z" 0.0146620852844481
"7" "walking_upstairs" "fBodyAccJerk-mean()-X" -0.637521940243831
"7" "walking_upstairs" "fBodyAccJerk-mean()-Y" -0.641687333850227
"7" "walking_upstairs" "fBodyAccJerk-mean()-Z" -0.642515716574286
"7" "walking_upstairs" "fBodyAccJerk-meanFreq()-X" -0.11978430017462
"7" "walking_upstairs" "fBodyAccJerk-meanFreq()-Y" -0.239501714015909
"7" "walking_upstairs" "fBodyAccJerk-meanFreq()-Z" -0.220260861049058
"7" "walking_upstairs" "fBodyGyro-mean()-X" -0.643767578493507
"7" "walking_upstairs" "fBodyGyro-mean()-Y" -0.630419275006169
"7" "walking_upstairs" "fBodyGyro-mean()-Z" -0.655083354905844
"7" "walking_upstairs" "fBodyGyro-meanFreq()-X" -0.134491772785779
"7" "walking_upstairs" "fBodyGyro-meanFreq()-Y" -0.103884514547565
"7" "walking_upstairs" "fBodyGyro-meanFreq()-Z" -0.0863412384825
"7" "walking_upstairs" "fBodyAccMag-mean()" -0.518323878824675
"7" "walking_upstairs" "fBodyAccMag-meanFreq()" -0.0106873745212792
"7" "walking_upstairs" "fBodyBodyAccJerkMag-mean()" -0.553360009658182
"7" "walking_upstairs" "fBodyBodyAccJerkMag-meanFreq()" 0.108695730522532
"7" "walking_upstairs" "fBodyBodyGyroMag-mean()" -0.628877272791136
"7" "walking_upstairs" "fBodyBodyGyroMag-meanFreq()" -0.0352276334005552
"7" "walking_upstairs" "fBodyBodyGyroJerkMag-mean()" -0.668879188156396
"7" "walking_upstairs" "fBodyBodyGyroJerkMag-meanFreq()" 0.0631920436939935
"8" "walking_upstairs" "tBodyAcc-std()-X" -0.582958863017438
"8" "walking_upstairs" "tBodyAcc-std()-Y" -0.349383732046263
"8" "walking_upstairs" "tBodyAcc-std()-Z" -0.499472687913167
"8" "walking_upstairs" "tGravityAcc-std()-X" -0.954256666035587
"8" "walking_upstairs" "tGravityAcc-std()-Y" -0.94844645047331
"8" "walking_upstairs" "tGravityAcc-std()-Z" -0.923180663601423
"8" "walking_upstairs" "tBodyAccJerk-std()-X" -0.575993073911744
"8" "walking_upstairs" "tBodyAccJerk-std()-Y" -0.458724925167972
"8" "walking_upstairs" "tBodyAccJerk-std()-Z" -0.66835678475516
"8" "walking_upstairs" "tBodyGyro-std()-X" -0.656219242281851
"8" "walking_upstairs" "tBodyGyro-std()-Y" -0.570941237019217
"8" "walking_upstairs" "tBodyGyro-std()-Z" -0.511392038012811
"8" "walking_upstairs" "tBodyGyroJerk-std()-X" -0.674984452240214
"8" "walking_upstairs" "tBodyGyroJerk-std()-Y" -0.683086930288968
"8" "walking_upstairs" "tBodyGyroJerk-std()-Z" -0.695970301754448
"8" "walking_upstairs" "tBodyAccMag-std()" -0.554038979266192
"8" "walking_upstairs" "tGravityAccMag-std()" -0.554038979266192
"8" "walking_upstairs" "tBodyAccJerkMag-std()" -0.564471999961566
"8" "walking_upstairs" "tBodyGyroMag-std()" -0.581422885341281
"8" "walking_upstairs" "tBodyGyroJerkMag-std()" -0.715838385516014
"8" "walking_upstairs" "fBodyAcc-std()-X" -0.585343460535587
"8" "walking_upstairs" "fBodyAcc-std()-Y" -0.378656458967972
"8" "walking_upstairs" "fBodyAcc-std()-Z" -0.513206312959075
"8" "walking_upstairs" "fBodyAccJerk-std()-X" -0.598546245236655
"8" "walking_upstairs" "fBodyAccJerk-std()-Y" -0.45636839585694
"8" "walking_upstairs" "fBodyAccJerk-std()-Z" -0.691480916950178
"8" "walking_upstairs" "fBodyGyro-std()-X" -0.675275353078292
"8" "walking_upstairs" "fBodyGyro-std()-Y" -0.573087292172598
"8" "walking_upstairs" "fBodyGyro-std()-Z" -0.553968587869751
"8" "walking_upstairs" "fBodyAccMag-std()" -0.651638076286121
"8" "walking_upstairs" "fBodyBodyAccJerkMag-std()" -0.618027414911032
"8" "walking_upstairs" "fBodyBodyGyroMag-std()" -0.636673891144128
"8" "walking_upstairs" "fBodyBodyGyroJerkMag-std()" -0.755717299964413
"8" "walking_upstairs" "tBodyAcc-mean()-X" 0.270759063295374
"8" "walking_upstairs" "tBodyAcc-mean()-Y" -0.0181894974688612
"8" "walking_upstairs" "tBodyAcc-mean()-Z" -0.106809623683986
"8" "walking_upstairs" "tGravityAcc-mean()-X" 0.647498175409253
"8" "walking_upstairs" "tGravityAcc-mean()-Y" 0.0303211113118861
"8" "walking_upstairs" "tGravityAcc-mean()-Z" 0.0836542406807936
"8" "walking_upstairs" "tBodyAccJerk-mean()-X" 0.084215745375516
"8" "walking_upstairs" "tBodyAccJerk-mean()-Y" 0.000860301581786477
"8" "walking_upstairs" "tBodyAccJerk-mean()-Z" -0.0196719912994306
"8" "walking_upstairs" "tBodyGyro-mean()-X" 0.00359053897160142
"8" "walking_upstairs" "tBodyGyro-mean()-Y" -0.091077509832669
"8" "walking_upstairs" "tBodyGyro-mean()-Z" 0.0640867611561922
